year,month,day,checklists,contributors,species
1909,5,9,0,3,5
1909,5,10,0,2,16
1909,5,11,0,2,2
1909,5,12,0,2,7
1909,5,13,0,3,6
1909,5,14,0,1,7
1909,5,15,0,2,24
1909,5,16,0,2,2
1909,5,17,0,2,13
1909,5,18,0,3,9
1909,5,19,0,1,10
1909,5,20,0,1,3
1909,5,21,0,1,1
1909,5,22,0,1,9
1909,5,23,0,1,1
1909,5,24,0,2,8
1909,5,26,0,4,3
1909,5,27,0,1,1
1909,5,28,0,2,2
1909,5,30,0,2,3
1909,5,31,0,2,3
1909,6,1,1,1,1
1909,6,3,0,1,0
1909,6,5,0,1,1
1909,6,6,0,2,2
1909,6,7,0,2,2
1909,6,9,0,1,1
1909,6,11,0,1,1
1909,6,12,0,1,1
1909,6,13,0,1,1
1909,6,14,0,1,1
1909,6,15,0,2,3
1909,6,17,0,2,2
1909,6,18,0,1,1
1909,6,20,0,5,8
1909,6,21,0,2,2
1909,6,23,0,1,1
1909,6,25,0,1,1
1909,6,26,0,1,1
1909,6,28,0,2,3
1909,6,29,1,1,1
1909,6,30,0,1,0
1909,7,4,1,1,38
1909,7,5,1,2,34
1909,7,6,1,2,34
1909,7,7,1,2,36
1909,7,8,0,2,31
1909,7,9,1,2,32
1909,7,10,1,1,32
1909,7,11,1,2,32
1909,7,12,1,1,31
1909,7,13,1,2,34
1909,7,14,1,1,42
1909,7,15,1,2,36
1909,7,16,1,1,32
1909,7,17,1,2,35
1909,7,18,1,1,32
1909,7,19,1,1,36
1909,7,20,1,2,38
1909,7,21,1,1,28
1909,7,22,1,2,34
1909,7,23,1,2,28
1909,7,24,1,2,34
1909,7,25,1,1,35
1909,7,26,1,1,31
1909,7,27,1,1,37
1909,7,28,1,1,27
1909,7,29,1,1,27
1909,7,30,1,1,31
1909,7,31,1,2,37
1909,8,1,1,1,29
1909,8,2,1,1,31
1909,8,3,1,1,30
1909,8,4,1,1,28
1909,8,5,1,1,28
1909,8,6,1,2,32
1909,8,7,1,1,29
1909,8,8,1,1,32
1909,8,9,1,1,31
1909,8,10,1,1,30
1909,8,11,1,1,27
1909,8,12,1,1,31
1909,8,13,0,2,25
1909,8,14,0,1,1
1909,8,25,0,1,0
1909,8,27,0,1,1
1909,8,28,0,1,1
1909,9,12,0,1,1
1909,9,14,0,1,0
1909,9,19,0,1,1
1909,9,24,0,1,1
1909,9,25,0,1,0
1909,9,26,0,1,1
1909,9,28,0,1,1
1909,9,29,0,1,1
1909,9,30,0,1,1
1909,10,2,0,1,0
1909,10,10,0,2,1
1909,10,17,0,1,1
1909,10,18,0,1,1
1909,10,20,0,1,1
1909,10,21,0,1,1
1909,10,25,0,1,1
1909,10,30,0,1,1
1909,11,3,0,1,2
1909,11,7,0,1,1
1909,11,9,0,1,1
1909,11,14,0,1,1
1909,11,15,0,1,1
1909,11,16,0,1,1
1909,11,22,0,2,2
1909,11,24,0,1,1
1909,11,25,0,2,2
1909,11,26,1,2,2
1909,11,27,1,2,2
1909,11,28,1,2,2
1909,11,29,1,2,2
1909,11,30,1,1,1
1909,12,1,1,2,2
1909,12,2,1,1,1
1909,12,3,1,1,1
1909,12,4,1,1,1
1909,12,5,1,4,3
1909,12,6,1,2,2
1909,12,7,1,1,1
1909,12,8,1,1,1
1909,12,9,1,2,2
1909,12,10,1,2,2
1909,12,11,1,1,1
1909,12,12,1,2,4
1909,12,13,1,1,1
1909,12,14,1,2,2
1909,12,15,1,1,1
1909,12,16,1,1,1
1909,12,17,1,1,1
1909,12,18,1,1,1
1909,12,19,1,2,3
1909,12,20,1,1,1
1909,12,21,1,1,1
1909,12,22,1,1,1
1909,12,23,1,1,1
1909,12,24,1,1,1
1909,12,25,3,2,12
1909,12,26,4,4,30
1909,12,27,2,2,10
1909,12,28,1,1,1
1909,12,29,1,1,1
1909,12,30,1,2,2
1909,12,31,1,1,1
1910,1,1,1,2,2
1910,1,2,1,2,2
1910,1,3,1,2,2
1910,1,4,1,2,1
1910,1,5,1,1,1
1910,1,6,1,2,2
1910,1,7,1,1,1
1910,1,8,1,1,1
1910,1,9,1,1,1
1910,1,10,1,2,2
1910,1,11,2,2,4
1910,1,12,1,1,1
1910,1,13,1,1,1
1910,1,14,1,1,1
1910,1,15,1,1,1
1910,1,16,1,1,1
1910,1,17,1,2,2
1910,1,18,1,1,1
1910,1,19,1,1,1
1910,1,20,1,1,1
1910,1,21,1,1,1
1910,1,22,1,1,1
1910,1,23,1,2,6
1910,1,24,1,1,1
1910,1,25,1,2,6
1910,1,26,1,1,1
1910,1,27,1,3,4
1910,1,28,1,1,1
1910,1,29,1,1,1
1910,1,30,1,1,1
1910,1,31,1,2,3
1910,2,1,1,2,4
1910,2,2,1,2,2
1910,2,3,1,1,1
1910,2,4,1,1,1
1910,2,5,1,2,3
1910,2,6,1,1,1
1910,2,7,1,1,1
1910,2,8,1,2,3
1910,2,9,1,1,1
1910,2,10,1,2,1
1910,2,11,1,1,1
1910,2,12,1,1,1
1910,2,13,1,2,2
1910,2,15,0,1,1
1910,2,16,0,1,1
1910,2,22,0,1,1
1910,2,23,0,1,1
1910,3,3,0,1,2
1910,3,4,0,1,2
1910,3,7,0,1,2
1910,3,10,0,1,0
1910,3,12,0,1,1
1910,3,15,0,1,1
1910,3,16,0,1,1
1910,3,18,0,1,1
1910,3,19,0,1,1
1910,3,20,0,1,3
1910,3,21,0,1,1
1910,3,23,0,2,3
1910,3,24,0,1,1
1910,3,25,0,1,1
1910,3,26,0,1,6
1910,3,27,0,2,2
1910,3,28,0,1,1
1910,3,29,0,2,3
1910,3,30,0,2,2
1910,3,31,0,2,6
1910,4,1,0,4,4
1910,4,2,0,5,4
1910,4,3,0,1,3
1910,4,4,0,2,2
1910,4,5,0,3,3
1910,4,6,0,2,4
1910,4,7,0,2,2
1910,4,8,0,2,3
1910,4,9,0,1,1
1910,4,10,0,4,4
1910,4,11,0,4,10
1910,4,12,0,4,4
1910,4,14,0,1,1
1910,4,15,0,1,1
1910,4,16,0,3,3
1910,4,17,0,2,2
1910,4,18,0,1,1
1910,4,19,0,1,2
1910,4,20,0,2,2
1910,4,21,0,3,3
1910,4,22,0,2,2
1910,4,23,0,2,3
1910,4,24,0,1,0
1910,4,25,0,2,3
1910,4,26,0,2,2
1910,4,27,0,3,4
1910,4,28,0,4,15
1910,4,29,0,4,18
1910,4,30,0,2,18
1910,5,1,2,6,18
1910,5,2,0,3,15
1910,5,3,0,4,4
1910,5,4,0,4,18
1910,5,5,0,3,11
1910,5,6,0,4,15
1910,5,7,0,4,20
1910,5,8,0,5,17
1910,5,9,0,3,17
1910,5,10,0,5,22
1910,5,11,0,3,8
1910,5,12,0,3,13
1910,5,13,0,3,13
1910,5,14,0,5,13
1910,5,15,0,6,14
1910,5,16,0,4,11
1910,5,17,0,5,17
1910,5,18,0,2,2
1910,5,19,0,2,5
1910,5,20,2,4,52
1910,5,22,0,2,14
1910,5,23,0,1,19
1910,5,24,0,3,28
1910,5,25,0,1,19
1910,5,26,0,3,22
1910,5,27,0,2,20
1910,5,28,1,5,26
1910,5,29,0,3,3
1910,5,30,0,6,36
1910,5,31,0,2,2
1910,6,1,0,5,36
1910,6,2,0,1,1
1910,6,3,0,2,2
1910,6,4,0,2,13
1910,6,6,0,2,18
1910,6,7,0,1,18
1910,6,8,0,1,12
1910,6,9,0,1,1
1910,6,10,0,5,4
1910,6,13,0,1,1
1910,6,14,0,1,1
1910,6,15,0,2,30
1910,6,16,0,1,2
1910,6,19,0,1,0
1910,6,21,0,1,1
1910,6,22,0,2,3
1910,6,25,0,1,1
1910,6,26,0,1,2
1910,6,28,0,1,1
1910,6,30,0,1,1
1910,7,1,0,1,1
1910,7,3,0,2,2
1910,7,4,0,2,21
1910,7,5,0,3,13
1910,7,6,0,2,14
1910,7,7,0,2,17
1910,7,9,0,1,1
1910,7,10,0,2,3
1910,7,11,0,1,1
1910,7,12,0,1,1
1910,7,14,0,1,1
1910,7,16,0,2,2
1910,7,17,0,1,2
1910,7,18,0,1,3
1910,7,19,0,1,1
1910,7,20,0,1,1
1910,7,21,0,1,1
1910,7,23,0,1,1
1910,7,24,0,2,2
1910,7,25,0,1,1
1910,7,26,0,1,1
1910,7,27,0,1,1
1910,7,28,0,1,1
1910,8,1,0,1,1
1910,8,2,0,1,1
1910,8,5,0,2,3
1910,8,8,0,1,1
1910,8,11,0,1,1
1910,8,13,0,2,2
1910,8,14,0,2,1
1910,8,15,0,1,1
1910,8,16,0,2,14
1910,8,17,0,2,22
1910,8,18,0,1,13
1910,8,19,0,1,13
1910,8,20,0,5,18
1910,8,21,0,1,15
1910,8,22,0,3,18
1910,8,23,0,2,15
1910,8,24,0,2,15
1910,8,25,0,5,18
1910,8,26,0,3,20
1910,8,27,0,3,18
1910,8,28,0,1,15
1910,8,29,0,3,18
1910,8,30,0,3,16
1910,8,31,0,3,20
1910,9,1,0,5,28
1910,9,2,0,5,21
1910,9,3,0,2,14
1910,9,4,0,5,14
1910,9,5,0,3,2
1910,9,6,0,1,15
1910,9,7,0,3,22
1910,9,8,0,3,17
1910,9,9,0,2,2
1910,9,10,0,1,1
1910,9,11,0,1,4
1910,9,12,0,3,6
1910,9,13,0,1,1
1910,9,14,0,4,7
1910,9,15,0,5,5
1910,9,16,0,2,4
1910,9,17,0,2,2
1910,9,18,0,1,3
1910,9,20,0,1,6
1910,9,21,0,2,2
1910,9,22,0,1,1
1910,9,23,0,2,5
1910,9,24,0,3,6
1910,9,25,0,4,5
1910,9,26,0,2,1
1910,9,28,0,3,3
1910,9,29,0,2,3
1910,9,30,0,2,2
1910,10,1,0,2,2
1910,10,2,0,4,16
1910,10,4,0,2,4
1910,10,5,0,1,1
1910,10,6,0,1,1
1910,10,7,0,1,1
1910,10,8,0,3,8
1910,10,9,0,3,3
1910,10,10,0,2,4
1910,10,11,0,2,4
1910,10,12,0,2,5
1910,10,13,0,2,2
1910,10,14,0,3,3
1910,10,15,0,4,8
1910,10,16,0,1,1
1910,10,18,0,1,3
1910,10,19,0,2,7
1910,10,20,0,3,10
1910,10,21,0,1,2
1910,10,22,0,1,1
1910,10,23,0,2,4
1910,10,24,0,2,2
1910,10,25,0,3,6
1910,10,27,0,1,1
1910,10,29,0,2,4
1910,10,30,0,1,1
1910,11,1,0,3,2
1910,11,2,0,2,3
1910,11,3,0,1,1
1910,11,4,0,2,8
1910,11,5,0,4,3
1910,11,6,0,1,1
1910,11,7,0,3,4
1910,11,8,0,1,3
1910,11,9,0,3,6
1910,11,10,0,4,7
1910,11,12,0,2,5
1910,11,13,0,2,11
1910,11,14,0,2,12
1910,11,15,0,1,9
1910,11,16,0,2,2
1910,11,17,0,3,18
1910,11,18,0,4,17
1910,11,19,0,3,21
1910,11,20,0,2,4
1910,11,21,0,1,6
1910,11,22,0,2,10
1910,11,23,0,1,8
1910,11,24,0,2,6
1910,11,25,0,1,1
1910,11,26,0,2,5
1910,11,27,0,1,1
1910,11,28,0,1,1
1910,11,29,0,3,7
1910,11,30,0,2,2
1910,12,1,0,3,2
1910,12,2,0,2,6
1910,12,3,0,3,3
1910,12,4,0,2,2
1910,12,5,0,1,1
1910,12,6,0,2,4
1910,12,7,0,2,8
1910,12,8,0,4,7
1910,12,9,0,2,2
1910,12,10,0,3,9
1910,12,11,0,4,7
1910,12,12,0,4,7
1910,12,13,0,2,5
1910,12,14,0,3,6
1910,12,15,0,3,8
1910,12,16,0,3,9
1910,12,17,0,4,12
1910,12,18,0,2,3
1910,12,19,0,1,1
1910,12,20,0,2,1
1910,12,21,0,2,4
1910,12,22,0,2,3
1910,12,23,0,1,1
1910,12,24,0,1,1
1910,12,25,0,2,2
1910,12,26,4,3,18
1910,12,27,1,2,3
1910,12,28,0,3,11
1910,12,29,0,1,2
1910,12,30,0,1,2
1910,12,31,0,2,2
1911,1,1,0,1,1
1911,1,2,0,1,1
1911,1,4,0,2,3
1911,1,5,0,1,2
1911,1,6,0,1,1
1911,1,7,0,3,9
1911,1,8,0,1,1
1911,1,9,0,1,1
1911,1,11,0,2,3
1911,1,13,0,1,3
1911,1,14,0,1,1
1911,1,15,0,1,1
1911,1,16,0,1,1
1911,1,24,0,1,0
1911,1,26,0,1,1
1911,1,29,0,2,2
1911,1,30,0,1,2
1911,2,1,0,3,5
1911,2,2,0,2,3
1911,2,5,0,1,1
1911,2,10,0,1,1
1911,2,12,0,1,1
1911,2,14,1,1,1
1911,2,15,0,1,1
1911,2,17,0,1,1
1911,2,19,0,1,1
1911,2,22,0,1,3
1911,2,23,0,1,0
1911,2,25,0,2,2
1911,2,26,0,1,2
1911,2,27,0,2,4
1911,3,2,0,1,1
1911,3,4,0,1,1
1911,3,5,0,2,2
1911,3,6,0,1,1
1911,3,9,0,1,2
1911,3,11,0,1,1
1911,3,12,0,3,5
1911,3,13,0,1,1
1911,3,14,0,2,2
1911,3,16,0,1,1
1911,3,17,0,1,1
1911,3,19,0,1,1
1911,3,22,0,2,2
1911,3,23,0,1,1
1911,3,25,0,1,1
1911,3,26,0,1,1
1911,3,27,1,1,2
1911,3,28,0,2,2
1911,3,29,0,1,1
1911,3,30,0,1,1
1911,4,1,0,2,2
1911,4,2,0,1,1
1911,4,3,0,1,1
1911,4,4,0,1,1
1911,4,5,0,1,1
1911,4,6,1,3,3
1911,4,8,0,3,3
1911,4,9,0,1,1
1911,4,10,0,3,3
1911,4,11,0,2,2
1911,4,14,0,1,1
1911,4,15,0,2,3
1911,4,16,2,3,3
1911,4,17,0,1,1
1911,4,18,0,2,2
1911,4,20,0,1,1
1911,4,21,1,2,2
1911,4,22,1,5,5
1911,4,23,0,3,3
1911,4,24,0,3,4
1911,4,25,0,1,1
1911,4,26,0,3,4
1911,4,27,0,2,3
1911,4,28,0,3,3
1911,4,29,1,7,7
1911,4,30,0,2,7
1911,5,1,0,5,4
1911,5,2,0,1,2
1911,5,3,0,1,1
1911,5,4,0,1,1
1911,5,5,0,1,2
1911,5,6,0,5,5
1911,5,7,0,6,8
1911,5,9,0,1,3
1911,5,10,0,4,4
1911,5,11,0,1,7
1911,5,12,0,2,8
1911,5,13,0,2,8
1911,5,14,0,6,12
1911,5,15,0,1,2
1911,5,16,0,2,6
1911,5,17,0,1,1
1911,5,18,0,3,11
1911,5,19,0,1,11
1911,5,20,0,5,6
1911,5,21,0,3,3
1911,5,23,1,1,1
1911,5,24,0,1,2
1911,5,25,0,1,1
1911,5,26,0,1,1
1911,5,27,0,2,2
1911,5,28,0,3,4
1911,5,29,0,1,1
1911,5,30,0,2,6
1911,5,31,0,1,1
1911,6,1,0,3,3
1911,6,3,0,1,1
1911,6,5,0,1,1
1911,6,6,0,1,0
1911,6,9,0,2,4
1911,6,10,0,1,1
1911,6,11,0,2,2
1911,6,12,0,2,1
1911,6,13,0,1,2
1911,6,17,0,2,1
1911,6,18,0,2,3
1911,6,19,0,2,2
1911,6,20,0,2,4
1911,6,21,0,3,4
1911,6,22,0,1,4
1911,6,23,0,2,2
1911,6,24,0,2,2
1911,6,25,0,1,1
1911,6,28,0,1,1
1911,7,3,0,1,1
1911,7,4,0,1,1
1911,7,5,0,1,2
1911,7,7,0,1,9
1911,7,10,0,1,13
1911,7,11,0,1,12
1911,7,14,0,1,1
1911,7,15,0,2,1
1911,7,19,0,1,1
1911,7,20,0,1,3
1911,7,21,0,1,3
1911,7,22,0,2,4
1911,7,23,0,3,6
1911,7,28,0,1,1
1911,7,29,0,1,1
1911,7,30,0,1,1
1911,8,1,1,2,2
1911,8,6,0,1,1
1911,8,7,0,1,1
1911,8,13,0,1,2
1911,8,15,0,1,0
1911,8,16,0,1,2
1911,8,18,0,1,1
1911,8,21,0,3,5
1911,8,24,0,2,2
1911,8,25,0,1,1
1911,8,26,0,1,1
1911,8,29,0,1,1
1911,9,1,0,1,1
1911,9,3,0,1,1
1911,9,4,0,2,2
1911,9,5,0,4,3
1911,9,7,0,2,2
1911,9,8,1,1,2
1911,9,9,0,2,3
1911,9,10,0,1,4
1911,9,11,0,2,2
1911,9,12,0,1,1
1911,9,14,0,2,2
1911,9,15,1,4,5
1911,9,16,0,1,1
1911,9,17,0,1,1
1911,9,18,0,1,0
1911,9,20,0,1,1
1911,9,21,0,3,8
1911,9,22,0,1,1
1911,9,23,0,2,2
1911,9,26,0,2,1
1911,9,27,0,1,1
1911,9,28,0,1,4
1911,9,30,0,1,1
1911,10,2,0,1,1
1911,10,3,0,2,2
1911,10,4,0,3,2
1911,10,5,0,1,1
1911,10,7,0,1,0
1911,10,8,0,2,4
1911,10,9,0,1,2
1911,10,10,0,1,1
1911,10,11,0,2,6
1911,10,12,0,1,1
1911,10,13,0,1,1
1911,10,15,0,1,1
1911,10,16,0,2,3
1911,10,19,0,1,1
1911,10,20,0,2,2
1911,10,22,0,1,1
1911,10,25,0,1,1
1911,10,27,0,1,2
1911,10,28,0,1,1
1911,10,29,0,1,1
1911,10,30,0,1,1
1911,10,31,0,2,2
1911,11,1,0,1,1
1911,11,2,0,1,3
1911,11,4,0,2,2
1911,11,6,0,1,2
1911,11,8,0,1,1
1911,11,9,0,1,1
1911,11,10,0,2,3
1911,11,11,0,1,1
1911,11,13,0,1,1
1911,11,14,0,1,1
1911,11,15,0,1,1
1911,11,16,0,2,5
1911,11,17,0,3,5
1911,11,18,0,3,4
1911,11,19,0,2,2
1911,11,20,0,1,2
1911,11,21,1,1,0
1911,11,22,0,1,1
1911,11,24,0,1,1
1911,11,25,0,3,2
1911,11,26,0,1,1
1911,11,28,0,2,2
1911,11,30,0,1,1
1911,12,1,0,1,1
1911,12,3,0,1,1
1911,12,4,0,1,1
1911,12,5,0,1,1
1911,12,7,0,1,1
1911,12,10,0,1,1
1911,12,11,0,2,2
1911,12,12,0,2,2
1911,12,14,0,1,1
1911,12,16,0,1,2
1911,12,23,0,1,2
1911,12,24,2,2,26
1911,12,25,3,4,30
1911,12,26,2,2,9
1911,12,28,0,1,1
1911,12,31,0,1,1
1912,1,1,0,1,2
1912,1,4,0,1,0
1912,1,6,0,2,2
1912,1,7,0,2,1
1912,1,8,0,4,20
1912,1,10,0,1,2
1912,1,13,0,1,1
1912,1,14,1,1,2
1912,1,19,0,2,3
1912,1,22,0,1,1
1912,1,24,0,1,2
1912,1,25,0,2,6
1912,1,27,0,1,8
1912,1,28,0,2,2
1912,1,30,0,2,5
1912,1,31,0,1,3
1912,2,1,0,1,1
1912,2,2,0,2,7
1912,2,3,0,1,1
1912,2,4,0,1,1
1912,2,5,0,2,3
1912,2,6,0,2,4
1912,2,7,0,2,5
1912,2,9,0,1,4
1912,2,10,0,2,1
1912,2,12,0,1,1
1912,2,13,0,1,12
1912,2,15,0,2,4
1912,2,16,0,1,2
1912,2,17,0,1,2
1912,2,20,0,1,1
1912,2,21,0,1,1
1912,2,23,0,2,2
1912,2,24,0,1,1
1912,2,27,0,1,1
1912,2,28,0,2,2
1912,3,3,0,1,1
1912,3,4,0,1,12
1912,3,5,0,1,1
1912,3,6,0,2,8
1912,3,7,0,2,2
1912,3,8,0,1,1
1912,3,9,0,2,6
1912,3,12,0,3,3
1912,3,16,0,3,3
1912,3,18,0,3,6
1912,3,19,0,1,1
1912,3,20,0,2,2
1912,3,22,0,1,6
1912,3,23,0,2,8
1912,3,24,0,1,3
1912,3,27,0,3,2
1912,3,29,0,1,1
1912,3,30,0,1,1
1912,3,31,0,2,2
1912,4,1,0,1,3
1912,4,3,0,4,5
1912,4,4,0,2,2
1912,4,5,0,1,3
1912,4,6,1,2,1
1912,4,8,0,2,3
1912,4,10,0,2,4
1912,4,11,0,2,1
1912,4,12,0,1,1
1912,4,14,0,1,1
1912,4,15,0,2,6
1912,4,16,0,4,5
1912,4,18,0,2,3
1912,4,19,0,1,6
1912,4,20,0,1,5
1912,4,21,0,2,4
1912,4,22,0,2,4
1912,4,23,0,2,4
1912,4,24,0,1,3
1912,4,25,1,3,2
1912,4,26,0,2,2
1912,4,27,0,5,10
1912,4,28,1,5,7
1912,4,29,0,2,2
1912,4,30,0,5,6
1912,5,1,0,4,7
1912,5,3,0,1,1
1912,5,4,0,4,7
1912,5,5,0,3,5
1912,5,6,0,2,11
1912,5,7,0,2,2
1912,5,8,0,3,9
1912,5,9,1,3,4
1912,5,10,0,2,5
1912,5,11,0,3,42
1912,5,12,0,2,5
1912,5,13,0,2,4
1912,5,14,0,1,1
1912,5,15,1,2,2
1912,5,16,0,2,2
1912,5,18,0,4,32
1912,5,19,1,3,5
1912,5,20,0,1,2
1912,5,21,0,2,9
1912,5,22,1,2,3
1912,5,23,0,1,2
1912,5,24,0,2,5
1912,5,25,0,3,4
1912,5,26,0,3,5
1912,5,27,0,2,3
1912,5,28,1,3,3
1912,5,29,0,2,3
1912,5,30,0,2,10
1912,5,31,0,1,2
1912,6,1,0,5,7
1912,6,2,0,1,1
1912,6,4,0,2,2
1912,6,5,0,1,1
1912,6,6,0,1,2
1912,6,7,0,1,3
1912,6,8,0,1,1
1912,6,9,0,2,2
1912,6,10,0,3,6
1912,6,11,0,2,2
1912,6,12,0,2,1
1912,6,13,0,1,1
1912,6,14,0,2,2
1912,6,15,0,2,1
1912,6,16,0,3,4
1912,6,17,0,1,1
1912,6,18,0,1,1
1912,6,20,0,2,2
1912,6,21,0,2,2
1912,6,22,0,3,5
1912,6,25,0,1,1
1912,6,28,0,1,1
1912,6,29,0,1,0
1912,6,30,0,2,2
1912,7,1,0,2,2
1912,7,2,0,1,1
1912,7,3,0,1,1
1912,7,4,0,1,1
1912,7,5,0,1,9
1912,7,7,0,2,1
1912,7,9,0,1,1
1912,7,11,0,2,4
1912,7,16,0,1,1
1912,7,17,0,1,1
1912,7,20,0,1,1
1912,8,5,0,1,3
1912,8,6,0,1,1
1912,8,11,1,1,1
1912,8,16,0,1,1
1912,8,22,0,1,1
1912,8,23,0,1,1
1912,8,26,0,1,1
1912,8,28,0,1,1
1912,9,2,0,2,1
1912,9,3,0,1,1
1912,9,4,0,1,1
1912,9,7,0,1,0
1912,9,8,0,2,3
1912,9,9,0,1,1
1912,9,10,0,1,0
1912,9,11,0,1,1
1912,9,12,0,1,1
1912,9,14,0,2,2
1912,9,16,0,1,1
1912,9,20,0,1,2
1912,9,26,0,1,3
1912,9,27,0,1,4
1912,9,28,0,1,4
1912,9,29,0,1,1
1912,10,3,0,1,4
1912,10,4,0,1,1
1912,10,6,0,2,2
1912,10,8,0,1,1
1912,10,11,0,1,1
1912,10,13,0,1,1
1912,10,15,0,1,0
1912,10,17,0,1,2
1912,10,19,0,1,1
1912,10,23,0,1,1
1912,10,24,0,1,1
1912,10,30,0,1,1
1912,10,31,0,1,2
1912,11,2,0,1,3
1912,11,3,0,1,1
1912,11,9,0,1,2
1912,11,17,0,2,2
1912,11,19,0,2,2
1912,11,20,0,1,1
1912,11,25,0,1,4
1912,11,26,0,2,2
1912,11,30,0,1,2
1912,12,1,0,1,1
1912,12,6,0,2,5
1912,12,10,0,2,2
1912,12,12,0,1,1
1912,12,15,0,1,1
1912,12,18,0,1,1
1912,12,20,0,1,1
1912,12,21,0,1,1
1912,12,23,0,2,6
1912,12,24,0,1,1
1912,12,28,0,2,2
1912,12,29,0,1,1
1912,12,31,0,2,2
1913,1,1,0,2,2
1913,1,2,0,1,1
1913,1,5,0,1,4
1913,1,8,0,1,1
1913,1,9,0,2,6
1913,1,26,0,1,1
1913,1,28,0,1,1
1913,1,30,0,1,1
1913,2,3,0,1,1
1913,2,6,0,1,1
1913,2,11,0,1,1
1913,2,12,0,1,0
1913,2,14,0,1,0
1913,2,15,0,1,1
1913,2,16,0,1,2
1913,2,17,0,1,1
1913,2,18,0,1,1
1913,2,19,0,1,1
1913,2,22,0,2,5
1913,2,23,0,1,1
1913,2,26,0,1,1
1913,2,27,0,1,1
1913,3,1,0,2,5
1913,3,2,0,2,5
1913,3,5,1,2,1
1913,3,7,0,1,1
1913,3,8,0,2,3
1913,3,9,0,1,3
1913,3,10,0,2,6
1913,3,11,0,1,4
1913,3,12,0,2,9
1913,3,13,0,1,2
1913,3,15,0,5,18
1913,3,18,0,1,1
1913,3,19,0,1,1
1913,3,22,0,4,3
1913,3,25,0,1,3
1913,3,27,0,1,2
1913,3,28,0,3,3
1913,3,29,0,3,9
1913,3,30,0,2,12
1913,4,1,0,1,2
1913,4,3,0,2,8
1913,4,5,0,5,9
1913,4,6,0,2,4
1913,4,7,0,4,4
1913,4,8,0,2,4
1913,4,12,0,3,10
1913,4,13,0,2,3
1913,4,14,0,2,2
1913,4,15,1,3,6
1913,4,16,0,1,1
1913,4,17,0,1,2
1913,4,18,0,3,3
1913,4,19,0,4,8
1913,4,20,0,2,6
1913,4,21,0,2,2
1913,4,22,0,3,7
1913,4,23,0,2,8
1913,4,24,0,2,7
1913,4,25,0,2,6
1913,4,26,0,2,33
1913,4,27,1,3,6
1913,4,28,0,2,3
1913,4,29,0,3,6
1913,4,30,0,4,13
1913,5,1,1,5,14
1913,5,2,0,5,14
1913,5,3,0,3,15
1913,5,4,0,2,26
1913,5,5,0,2,7
1913,5,6,0,2,7
1913,5,7,0,3,7
1913,5,8,0,2,5
1913,5,9,0,2,9
1913,5,10,0,1,8
1913,5,11,0,2,2
1913,5,12,0,2,3
1913,5,13,0,2,3
1913,5,14,0,2,8
1913,5,15,0,1,2
1913,5,16,0,3,6
1913,5,17,0,2,53
1913,5,18,0,1,1
1913,5,19,1,3,4
1913,5,20,0,1,3
1913,5,21,0,1,1
1913,5,22,0,3,7
1913,5,23,0,3,8
1913,5,25,0,2,3
1913,5,26,0,2,7
1913,5,27,0,2,2
1913,5,28,0,3,1
1913,5,29,0,1,2
1913,5,30,0,2,8
1913,5,31,0,1,3
1913,6,1,0,3,3
1913,6,2,0,1,2
1913,6,4,0,2,5
1913,6,7,1,3,5
1913,6,8,0,1,2
1913,6,9,0,1,2
1913,6,11,0,3,3
1913,6,12,0,1,1
1913,6,13,0,1,1
1913,6,15,0,3,6
1913,6,17,0,2,3
1913,6,18,0,1,4
1913,6,19,0,1,1
1913,6,21,0,1,2
1913,6,22,0,1,1
1913,6,23,0,1,1
1913,6,24,0,2,3
1913,6,25,0,2,9
1913,6,27,0,2,4
1913,6,29,0,1,1
1913,7,2,0,1,1
1913,7,3,0,2,2
1913,7,4,0,1,2
1913,7,5,0,1,10
1913,7,7,0,2,2
1913,7,10,0,1,1
1913,7,11,0,3,13
1913,7,12,0,2,2
1913,7,14,0,1,4
1913,7,15,0,1,1
1913,7,16,0,3,6
1913,7,18,0,1,6
1913,7,19,0,1,4
1913,7,21,0,1,1
1913,7,22,0,1,1
1913,7,24,0,1,1
1913,7,25,0,1,3
1913,7,26,0,1,1
1913,7,27,0,1,1
1913,7,28,0,2,3
1913,7,30,0,1,2
1913,7,31,0,1,0
1913,8,2,0,1,0
1913,8,3,0,1,1
1913,8,7,0,1,2
1913,8,9,0,1,0
1913,8,10,0,1,1
1913,8,12,0,1,1
1913,8,13,0,2,2
1913,8,14,0,1,1
1913,8,18,0,1,1
1913,8,19,0,2,3
1913,8,20,0,1,1
1913,8,21,0,1,1
1913,8,22,0,2,2
1913,8,24,0,1,2
1913,8,25,0,2,2
1913,8,26,0,2,2
1913,8,28,0,1,1
1913,8,30,0,2,3
1913,9,1,0,4,4
1913,9,2,0,1,3
1913,9,4,0,1,2
1913,9,5,0,3,7
1913,9,6,0,1,1
1913,9,7,0,1,3
1913,9,8,0,2,2
1913,9,9,0,2,3
1913,9,13,0,1,3
1913,9,16,0,1,4
1913,9,17,0,1,1
1913,9,18,0,1,2
1913,9,19,0,1,3
1913,9,20,0,1,1
1913,9,21,0,1,3
1913,9,22,0,3,5
1913,9,23,0,1,1
1913,9,24,0,1,2
1913,9,25,0,1,4
1913,9,26,0,2,3
1913,9,28,1,2,5
1913,9,29,0,1,1
