,speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId
776,pewee1,pewee sp. (Contopus sp.),Contopus sp.,L386547,Moore Park (Del Rio),2020-09-28 18:29,1.0,29.3691685,-100.8844464,True,False,False,S74189588
777,rinkin1,Ringed Kingfisher,Megaceryle torquata,L386547,Moore Park (Del Rio),2020-09-28 18:29,1.0,29.3691685,-100.8844464,True,False,False,S74189588
778,glagul,Glaucous Gull,Larus hyperboreus,L11794143,Stebbins,2020-09-28 18:12,3.0,63.5173757,-162.2867359,True,False,True,S74196195
779,whfpar1,White-fronted Parrot,Amazona albifrons,L1918641,"Oliveira Park, Brownsville",2020-09-28 18:11,10.0,25.9374284,-97.52159,True,False,False,S74192146
780,nighth1,nighthawk sp.,Chordeiles sp.,L629667,George Mehl Foothills District Park,2020-09-28 17:56,1.0,32.276141,-110.9061091,True,False,False,S74192325
781,reccar,Red-crested Cardinal,Paroaria coronata,L7307928,"3666 Kuiloko Road, Hanapepe, Hawaii, US (21.897, -159.601)",2020-09-28 17:37,3.0,21.8974828,-159.6012216,True,False,True,S74194994
782,cursan,Curlew Sandpiper,Calidris ferruginea,L1072376,UCSB--East beach (formerly Goleta Bay West beach),2020-09-28 17:30,1.0,34.4101847,-119.8419678,True,True,False,S74195428
783,y00019,Yellow-bellied/Red-naped Sapsucker,Sphyrapicus varius/nuchalis,L4687182,Rock Creek Canyon,2020-09-28 17:13,1.0,38.7046933,-104.8419285,True,False,True,S74190121
784,afrsil1,African Silverbill,Euodice cantans,L577361,Salt Pond Beach Park ponds,2020-09-28 17:11,2.0,21.8996151,-159.6055824,True,False,False,S74195006
785,whrsha,White-rumped Shama,Copsychus malabaricus,L577361,Salt Pond Beach Park ponds,2020-09-28 17:11,1.0,21.8996151,-159.6055824,True,False,False,S74195006
786,x00423,Mallard x Hawaiian Duck (hybrid),Anas platyrhynchos x wyvilliana,L12389722,"98-135 Kamehameha Highway, Aiea, Hawaii, US (21.383, -157.944)",2020-09-28 16:57,5.0,21.3827232,-157.9442325,True,False,True,S74194052
787,whiwag,White Wagtail,Motacilla alba,L481023,Los Angeles River--Willow St.,2020-09-28 16:54,1.0,33.8048977,-118.2059383,True,True,False,S74190071
788,y00331,Canyon/Abert's Towhee,Melozone fusca/aberti,L453085,Santa Cruz River--Cortaro Mesquite Bosque,2020-09-28 16:19,2.0,32.3845823,-111.1214089,True,False,False,S74194506
789,y00020,Sooty/Short-tailed Shearwater,Ardenna grisea/tenuirostris,L12389245,"US (51.692, 175.707)",2020-09-28 15:47,10.0,51.692444,175.7068445,True,False,True,S74190689
790,motpet,Mottled Petrel,Pterodroma inexpectata,L12389245,"US (51.692, 175.707)",2020-09-28 15:47,1.0,51.692444,175.7068445,True,False,True,S74190689
791,ftspet,Fork-tailed Storm-Petrel,Oceanodroma furcata,L12389245,"US (51.692, 175.707)",2020-09-28 15:47,10.0,51.692444,175.7068445,True,False,True,S74190689
792,lcspet,Leach's Storm-Petrel,Oceanodroma leucorhoa,L12389245,"US (51.692, 175.707)",2020-09-28 15:47,5.0,51.692444,175.7068445,True,False,True,S74190689
793,leaauk,Least Auklet,Aethia pusilla,L12389245,"US (51.692, 175.707)",2020-09-28 15:47,8.0,51.692444,175.7068445,True,False,True,S74190689
794,whtpta1,White-tailed Ptarmigan,Lagopus leucura,L131,Slate Peak (Okanogan Co.),2020-09-28 15:29,1.0,48.7419703,-120.6801844,True,False,False,S74239019
795,swift1,swift sp.,Apodidae sp.,L224081,Hawk Hill,2020-09-28 15:21,1.0,37.8281456,-122.4991411,True,False,False,S74191044
796,rubrob,Rufous-backed Robin,Turdus rufopalliatus,L765033,Las Cienegas NCA--Fortynine Wash Access Rd,2020-09-28 15:11,1.0,31.8283103,-110.5891299,True,True,False,S74190613
797,bkvshe,Black-vented Shearwater,Puffinus opisthomelas,L624665,Dana Pt.--nearshore (ORA Co.),2020-09-28 15:00,20.0,33.4245646,-117.7205658,True,False,False,S74195698
798,y00944,Golden/Bald Eagle,Aquila chrysaetos/Haliaeetus leucocephalus,L6806746,Rocky Mountain Arsenal NWR-- East Auto Tour,2020-09-28 14:54,1.0,39.8179101,-104.8280454,True,False,False,S74218382
799,whiter,White Tern,Gygis alba,L9049821,Archie Baker Park,2020-09-28 14:50,2.0,21.3079673,-157.8310839,True,False,True,S74197147
800,bohwax,Bohemian Waxwing,Bombycilla garrulus,L12388493,"685 Dalton Trail, Fairbanks, Alaska, US (64.891, -147.848)",2020-09-28 14:28,3.0,64.890519,-147.8482586,True,False,True,S74185784
801,y00789,Red-naped/Red-breasted Sapsucker,Sphyrapicus nuchalis/ruber,L766360,Union Gap to Lake Janus (Snohomish Co.),2020-09-28 14:12,1.0,47.8144226,-121.1006212,True,False,False,S74194535
802,shtshe,Short-tailed Shearwater,Ardenna tenuirostris,L12389245,"US (51.692, 175.707)",2020-09-28 13:26,5.0,51.692444,175.7068445,True,False,True,S74190804
803,y00334,Rose-breasted/Black-headed Grosbeak,Pheucticus ludovicianus/melanocephalus,L8385353,4304 Rio Grande Blvd NW,2020-09-28 13:10,1.0,35.1417602,-106.6664474,True,True,True,S74178957
804,tufpuf,Tufted Puffin,Fratercula cirrhata,L1096408,Seaside Cove,2020-09-28 12:55,3.0,45.9755964,-123.9397073,True,False,False,S74180917
805,grouse1,grouse sp.,Tetraoninae sp.,L12387626,"BIA Rd 2, Camp Sherman US-OR 44.64895, -121.65454",2020-09-28 12:42,1.0,44.648951,-121.654536,True,False,True,S74180180
806,mcclon,McCown's Longspur,Rhynchophanes mccownii,L6586651,MCR 4 & GG,2020-09-28 12:32,2.0,40.466506,-104.0706778,True,False,True,S74213342
807,brant,Brant,Branta bernicla,L373997,Pt. Mugu Naval Air Station (restricted access),2020-09-28 12:27,2.0,34.1113782,-119.111495,True,False,False,S74214455
808,toxost1,Toxostoma sp.,Toxostoma sp.,L339732,Cave Creek Canyon--Idlewild CG,2020-09-28 12:08,1.0,31.894938,-109.164516,True,False,False,S74182450
809,y00674,Ruffed/Spruce Grouse,Bonasa umbellus/Falcipennis canadensis,L476604,Acadia NP--Gorham Mtn.,2020-09-28 12:03,1.0,44.328269,-68.1930828,True,True,False,S74193344
810,y00620,Loggerhead/Northern Shrike,Lanius ludovicianus/borealis,L879379,Grant Lake,2020-09-28 11:51,1.0,37.8369032,-119.1160698,True,False,False,S74178595
811,x00621,Black x Eastern Phoebe (hybrid),Sayornis nigricans x phoebe,L338027,"Pueblo Reservoir--Rock Canyon area (below dam, north of river)",2020-09-28 11:25,1.0,38.266051,-104.7096741,True,True,False,S74178758
812,broman1,Bronze Mannikin,Spermestes cucullata,L1357335,Huntington Central Park--East,2020-09-28 11:11,1.0,33.7040978,-118.0022383,True,False,False,S74185489
813,leater1,Least Tern,Sternula antillarum,L129103,Galveston--8 Mile Rd./Sportsman's Rd (UTC 066),2020-09-28 11:05,1.0,29.2539795,-94.8935137,True,False,False,S74173882
814,lavwax,Lavender Waxbill,Estrilda coerulescens,L9441055,Keauhou Bay,2020-09-28 10:49,1.0,19.565079,-155.962028,True,False,True,S74183077
815,x00197,Snow x Canada Goose (hybrid),Anser caerulescens x Branta canadensis,L12385716,"674 Brown City Rd, Imlay City US-MI 43.04965, -83.02926",2020-09-28 10:35,1.0,43.049654,-83.02926,True,True,True,S74167617
816,bluebi,bluebird sp.,Sialia sp.,L304010,Bird Creek Meadows,2020-09-28 10:10,14.0,46.152027,-121.4371206,True,False,False,S74219705
817,smaplo1,small plover sp.,Charadrius sp.,L506275,San Diego River--tidal mudflats,2020-09-28 10:07,200.0,32.7567948,-117.2390952,True,False,False,S74185205
818,empgoo,Emperor Goose,Anser canagicus,L1130056,Kodiak Is.--Kalsin Pond and Olds River Estuary,2020-09-28 10:00,80.0,57.584638,-152.4485207,True,False,False,S74196332
819,norshr4,Northern Shrike,Lanius borealis,L1130056,Kodiak Is.--Kalsin Pond and Olds River Estuary,2020-09-28 10:00,1.0,57.584638,-152.4485207,True,False,False,S74196332
820,crossb,crossbill sp.,Loxia sp.,L2339354,Yellowstone NP--Pebble Creek Campground,2020-09-28 09:23,4.0,44.9182609,-110.1142931,True,False,False,S74225010
821,y00631,Acanthis/Spinus sp.,Acanthis/Spinus sp.,L472173,Alton Baker Park,2020-09-28 09:14,20.0,44.0515703,-123.0640411,True,False,False,S74177434
822,sooshe,Sooty Shearwater,Ardenna grisea,L3763572,Grayland Beach,2020-09-28 09:10,2.0,46.8094527,-124.1008759,True,False,False,S74190907
823,eurgol,European Goldfinch,Carduelis carduelis,L7426193,Heritage Oaks Park,2020-09-28 08:52,7.0,42.2340464,-88.0739594,True,False,False,S74176833
824,louwat,Louisiana Waterthrush,Parkesia motacilla,L1964546,Fakahatchee Strand Preserve SP--Jones Grade,2020-09-28 08:47,6.0,26.1433271,-81.3620424,True,False,False,S74170774
825,dryoba1,Dryobates sp.,Dryobates sp.,L8812892,Garden Canyon Rd--BETWEEN Upper Picnic Area and Sawmill Canyon,2020-09-28 08:25,1.0,31.460941,-110.361756,True,False,False,S74190355
826,oliwar,Olive Warbler,Peucedramus taeniatus,L753061,Mt. Lemmon--Summerhaven,2020-09-28 08:16,1.0,32.4427119,-110.7598686,True,False,False,S74195817
827,chfmac1,Chestnut-fronted Macaw,Ara severus,L3098639,HIghland Oaks Park,2020-09-28 08:15,2.0,25.9658912,-80.1529361,True,False,False,S74172524
828,redpha1,Red Phalarope,Phalaropus fulicarius,L1074959,D River Beach Wayside,2020-09-28 08:13,1.0,44.9676217,-124.0172768,True,False,False,S74174155
829,bucpar,Blue-crowned Parakeet,Thectocercus acuticaudatus,L9794932,Private Residence,2020-09-28 08:01,21.0,32.7508624,-117.0571512,True,True,True,S74169430
830,orcwax,Orange-cheeked Waxbill,Estrilda melpoda,L446946,Mile Square Regional Park,2020-09-28 07:58,2.0,33.7246609,-117.9395199,True,False,False,S74178635
831,y00688,Lincoln's/Swamp Sparrow,Melospiza lincolnii/georgiana,L109054,Goetchius Wetland Preserve (FLLT)--Flat Iron,2020-09-28 07:52,2.0,42.3860243,-76.3019298,True,False,False,S74162587
832,bicthr,Bicknell's Thrush,Catharus bicknelli,L109135,Cape Island--Higbee Beach WMA,2020-09-28 07:46,1.0,38.9613889,-74.9608333,True,False,False,S74169929
833,x00662,Downy x Nuttall's Woodpecker (hybrid),Dryobates pubescens x nuttallii,L419997,Stevens Creek Trail--north of US-101,2020-09-28 07:35,1.0,37.4216539,-122.0688885,True,True,False,S74191573
834,yegvir,Yellow-green Vireo,Vireo flavoviridis,L6524344,Doyle Community Park,2020-09-28 07:28,1.0,32.8645448,-117.2193595,True,True,False,S74174401
835,jay1,jay sp.,Corvidae sp. (jay sp.),L12385765,"11484 Pioneer Way, Lead US-SD 44.37140, -103.75454",2020-09-28 07:10,1.0,44.371396,-103.754536,True,False,True,S74168033
836,solvir1,solitary vireo sp.,Vireo cassinii/solitarius/plumbeus,L392317,Camp Pendleton--Lake O'Neill,2020-09-28 07:05,1.0,33.329094,-117.3227406,True,True,False,S74175874
837,pifshe,Pink-footed Shearwater,Ardenna creatopus,L329116,Southeast Farallon Island (restricted access),2020-09-28 07:00,3.0,37.69852,-123.002789,True,False,False,S74195117
838,y00484,Cassin's/Plumbeous Vireo,Vireo cassinii/plumbeus,L1044320,San Antonio Oxbow Open Space,2020-09-28 06:48,1.0,35.1346021,-106.6947944,True,False,False,S74166598
839,gryfra,Gray Francolin,Francolinus pondicerianus,L1076142,Kealakehe Wastewater Treatment Plant,2020-09-28 06:40,2.0,19.6621002,-156.0179014,True,False,False,S74182106
840,scrjay,Aphelocoma sp.,Aphelocoma sp.,L284779,Mt. Lemmon--Gordon Hirabayashi RA (Prison Camp),2020-09-28 06:15,1.0,32.3377823,-110.718673,True,True,False,S74175467
841,borowl,Boreal Owl,Aegolius funereus,L833184,Harts Pass,2020-09-28 06:00,1.0,48.7208672,-120.6694722,True,False,False,S74232185
842,whsowl1,Whiskered Screech-Owl,Megascops trichopsis,L128985,Cave Creek Canyon--Herb Martyr CG,2020-09-28 04:46,2.0,31.8724995,-109.2335968,True,True,False,S74182481
843,snobun,Snow Bunting,Plectrophenax nivalis,L11794143,Stebbins,2020-09-27 19:55,12.0,63.5173757,-162.2867359,True,False,True,S74190672
844,eletro,Elegant Trogon,Trogon elegans,L3380924,*US-AZ-Cochise-Portal--2494 S. Old Canyon Rd. (private),2020-09-27 17:43,1.0,31.9063055,-109.1534289,True,True,True,S74153752
845,pomjae,Pomarine Jaeger,Stercorarius pomarinus,L605526,Santa Barbara Channel--east channel (VEN Co.),2020-09-27 17:27,4.0,34.1544317,-119.3767548,True,False,False,S74166664
846,asspet,Ashy Storm-Petrel,Oceanodroma homochroa,L605526,Santa Barbara Channel--east channel (VEN Co.),2020-09-27 17:27,1.0,34.1544317,-119.3767548,True,False,False,S74166664
847,waxwin,Bohemian/Cedar Waxwing,Bombycilla garrulus/cedrorum,L271449,Perrot SP,2020-09-27 17:27,1.0,44.0157312,-91.4605084,True,False,False,S74226155
848,psitta2,Psittacara sp.,Psittacara sp.,L8002824,Mayflower Village,2020-09-27 17:15,14.0,34.1219308,-118.0045315,True,False,True,S74157628
849,snipe2,snipe sp.,Gallinago sp.,L7868981,"Cypress Grove, Marshall US-CA (38.1657,-122.8991)",2020-09-27 17:10,1.0,38.165659,-122.899127,True,True,True,S74152188
850,bkhgul,Black-headed Gull,Chroicocephalus ridibundus,L129037,Newburyport Harbor,2020-09-27 16:27,1.0,42.8116989,-70.839798,True,True,False,S74155276
851,redpol,Common/Hoary Redpoll,Acanthis flammea/hornemanni,L464529,Cape Nome,2020-09-27 16:24,4.0,64.4360032,-165.0108719,True,False,False,S74196537
852,lotduc,Long-tailed Duck,Clangula hyemalis,L450388,Lake Hood & Lake Spenard (Anc. Int. Airport),2020-09-27 16:06,1.0,61.1787982,-149.9607182,True,False,False,S74151089
853,y00794,Mitred/Red-masked Parakeet,Psittacara mitratus/erythrogenys,L598129,Corona Heights Park,2020-09-27 15:50,26.0,37.764744,-122.4390221,True,False,False,S74156776
854,bulshe,Buller's Shearwater,Ardenna bulleri,L12384123,"US (38.157, -123.333)",2020-09-27 15:33,5.0,38.1572289,-123.3330623,True,False,True,S74157616
855,sopsku1,South Polar Skua,Stercorarius maccormicki,L12384123,"US (38.157, -123.333)",2020-09-27 15:33,1.0,38.1572289,-123.3330623,True,False,True,S74157616
856,y00762,Purple/Cassin's Finch,Haemorhous purpureus/cassinii,L6072041,Windy Gap (Kittitas Co),2020-09-27 14:45,,47.1270827,-121.3946128,True,False,False,S74195682
857,lotjae,Long-tailed Jaeger,Stercorarius longicaudus,L12384111,"Sep 27, 2020 21:31
38.082, -123.51",2020-09-27 14:34,1.0,38.0815783,-123.5098751,True,False,True,S74167406
858,bkspet,Black Storm-Petrel,Oceanodroma melania,L12384090,"Sep 27, 2020 21:27
38.141, -123.604",2020-09-27 13:41,3.0,38.1413069,-123.6041985,True,False,True,S74157473
859,wispet,Wilson's Storm-Petrel,Oceanites oceanicus,L12384090,"Sep 27, 2020 21:27
38.141, -123.604",2020-09-27 13:41,1.0,38.1413069,-123.6041985,True,False,True,S74157473
860,y00481,Parasitic/Long-tailed Jaeger,Stercorarius parasiticus/longicaudus,L12384090,"Sep 27, 2020 21:27
38.141, -123.604",2020-09-27 13:41,1.0,38.1413069,-123.6041985,True,False,True,S74157473
861,lsspet,Least Storm-Petrel,Oceanodroma microsoma,L12388816,2020-09-27 h,2020-09-27 13:22,10.0,32.639587,-117.457979,True,True,True,S74187907
862,rnxsap1,Red-naped x Red-breasted Sapsucker (hybrid),Sphyrapicus nuchalis x ruber,L444656,Summer Lake Wildlife Area,2020-09-27 13:19,1.0,42.950819,-120.7639503,True,False,False,S74170549
863,wesjay,California/Woodhouse's Scrub-Jay,Aphelocoma californica/woodhouseii,L12383623,"Abert Lake, milepost 94D",2020-09-27 13:15,1.0,42.5750681,-120.1886051,True,False,True,S74155593
864,eaywag,Eastern Yellow Wagtail,Motacilla tschutschensis,L12384069,Loleta Bottoms--Cannibal Island Rd.,2020-09-27 13:05,1.0,40.6419118,-124.2425272,True,True,True,S74157297
865,calidr1,Calidris sp.,Calidris sp.,L298379,Hammonasset Beach SP,2020-09-27 12:47,2.0,41.2619859,-72.5548234,True,False,False,S74139154
866,rosfin,rosy-finch sp.,Leucosticte sp.,L12391891,"236 County Road 110, Glenwood Springs US-CO 39.46160, -107.26166",2020-09-27 12:24,1.0,39.461595,-107.261661,True,False,True,S74207897
867,stopet,storm-petrel sp.,Oceanitidae/Hydrobatidae sp.,L12388767,2020-09-27 g,2020-09-27 12:22,1.0,32.699057,-117.531108,True,False,True,S74187585
868,strept1,Streptopelia sp.,Streptopelia sp.,L384546,Waneka Lake/Greenlee Preserve,2020-09-27 12:12,1.0,39.9970462,-105.1141834,True,False,False,S74150068
869,smilon,Smith's Longspur,Calcarius pictus,L12379553,"58341, Selz US-ND (47.8498,-99.9035)",2020-09-27 12:07,13.0,47.849805,-99.903457,True,False,True,S74131312
870,blkswi,Black Swift,Cypseloides niger,L224081,Hawk Hill,2020-09-27 12:00,40.0,37.8281456,-122.4991411,True,True,False,S74151505
871,oahama,Oahu Amakihi,Chlorodrepanis flava,L253053,Lower 'Aiea Loop Trail and Keaiwa Heiau SP,2020-09-27 11:39,5.0,21.3988172,-157.9000568,True,False,False,S74145299
872,flfshe,Flesh-footed Shearwater,Ardenna carneipes,L12389386,"Auto selected 36.51558, -122.22741",2020-09-27 11:34,1.0,36.515577,-122.227411,True,False,True,S74191708
873,y01014,Black-throated Gray/Townsend's Warbler,Setophaga nigrescens/townsendi,L3782785,Yard,2020-09-27 11:08,1.0,47.509119,-122.268173,True,False,True,S74135435
874,y01076,Downy/Ladder-backed Woodpecker,Dryobates pubescens/scalaris,L783521,Crescent Bend Nature Park (Bexar Co.),2020-09-27 11:01,1.0,29.5502272,-98.2325739,True,False,False,S74126278
875,rocsan,Rock Sandpiper,Calidris ptilocnemis,L1130056,Kodiak Is.--Kalsin Pond and Olds River Estuary,2020-09-27 11:00,1.0,57.584638,-152.4485207,True,False,False,S74142728
876,bkwvir,Black-whiskered Vireo,Vireo altiloquus,L12378449,Plantation Hammock Preserve,2020-09-27 10:40,1.0,24.963068,-80.566722,True,False,True,S74124426
877,swagoo3,Swan Goose (Domestic type) x Canada Goose (hybrid),Anser cygnoides (Domestic type) x Branta canadensis,L12382860,"Temperance and Ashlan Ponding Basin (36.791, -119.665)",2020-09-27 10:38,1.0,36.7906932,-119.6649705,True,False,True,S74150371
878,batgod,Bar-tailed Godwit,Limosa lapponica,L674614,East Shackleford Banks,2020-09-27 10:33,1.0,34.6495906,-76.5520477,True,True,False,S74142896
879,larfal,large falcon sp.,Falco sp. (large falcon sp.),L12383813,Route 206 - NW of Mountain Identifier,2020-09-27 10:32,1.0,45.3906374,-120.4190103,True,True,True,S74156046
880,x00446,Spotted x Eastern Towhee (hybrid),Pipilo maculatus x erythrophthalmus,L1119775,Mormon Island SRA,2020-09-27 10:30,2.0,40.8245917,-98.3633423,True,False,False,S74131832
881,nuthat1,nuthatch sp.,Sitta sp.,L492402,Hixon Forest (La Crosse),2020-09-27 10:17,5.0,43.821957,-91.2087536,True,False,False,S74130685
882,plover2,plover sp.,Charadriidae sp.,L12391693,"21906 Kennedy Drive, Galveston, Texas, US (29.137, -95.045)",2020-09-27 10:15,1.0,29.136656,-95.0445606,True,False,True,S74206732
883,y00773,Red-shouldered/Broad-winged Hawk,Buteo lineatus/platypterus,L1423081,Donald County Park (Dane Co.),2020-09-27 10:11,1.0,42.9572228,-89.6787988,True,False,False,S74154688
884,wetshe,Wedge-tailed Shearwater,Ardenna pacifica,L875376,"Turtle Bay Resort, 'O'ahu",2020-09-27 09:59,2.0,21.7051636,-157.9987192,True,False,False,S74150927
885,marswi,Mariana Swiftlet,Aerodramus bartschi,L1042043,Aiea Ridge Trail and upper Aiea Loop Trail,2020-09-27 09:50,1.0,21.4059294,-157.8822041,True,False,False,S74143583
886,y00222,American/Pacific Golden-Plover (Lesser Golden-Plover),Pluvialis dominica/fulva,L3280784,"stakeout LeConte's Sparrow, Abbotts Lagoon (2014-16)",2020-09-27 09:42,1.0,38.110268,-122.953773,True,False,False,S74159060
887,ammosp1,Ammospiza sp.,Ammospiza sp.,L109233,Sandy Point,2020-09-27 09:38,3.0,41.2645658,-72.9312372,True,False,False,S74132087
888,y00628,MacGillivray's/Mourning Warbler,Geothlypis tolmiei/philadelphia,L130673,Clear Spring Ranch,2020-09-27 09:13,1.0,38.6187096,-104.6835098,True,False,False,S74147401
889,licpar,Lilac-crowned Parrot,Amazona finschi,L12379103,Cypress and Hibiscus,2020-09-27 09:05,20.0,34.0491732,-117.1740701,True,False,True,S74129006
890,orabis1,Northern Red Bishop,Euplectes franciscanus,L2896764,Mill Creek Wetlands,2020-09-27 08:40,1.0,33.9472939,-117.6166999,True,True,False,S74149712
891,bkcgna,Black-capped Gnatcatcher,Polioptila nigriceps,L720787,Florida Canyon--lower,2020-09-27 08:31,2.0,31.7633436,-110.8458804,True,True,False,S74141547
892,cramur,Craveri's Murrelet,Synthliboramphus craveri,L12388415,2020-09-27 b,2020-09-27 08:30,1.0,32.642894,-117.570471,True,True,True,S74185578
893,kalphe,Kalij Pheasant,Lophura leucomelanos,L12380037,"19-4771 Amaumau Rd, Volcano US-HI 19.47853, -155.26568",2020-09-27 08:24,4.0,19.478535,-155.265681,True,False,True,S74134004
894,x00059,Townsend's x Hermit Warbler (hybrid),Setophaga townsendi x occidentalis,L268207,Melrose Woods,2020-09-27 08:24,1.0,34.4343548,-103.7991207,True,True,False,S74136649
895,audshe,Audubon's Shearwater,Puffinus lherminieri,L12392557,"Auto selected 37.34443, -72.99260",2020-09-27 08:15,2.0,37.344427,-72.992604,True,True,True,S74212402
896,gryvir,Gray Vireo,Vireo vicinior,L2266290,Saguaro NP--East--Javelina Picnic Area,2020-09-27 08:05,1.0,32.1657012,-110.7236373,True,True,False,S74189999
897,bawshe1,black-and-white shearwater sp.,Puffinus sp. (black-and-white shearwater sp.),L12384030,"California, US (38.296, -123.12)",2020-09-27 07:49,1.0,38.2958013,-123.1196031,True,False,True,S74157957
898,rucwar,Rufous-capped Warbler,Basileuterus rufifrons,L129105,Sycamore Canyon (Pajarito Mountains),2020-09-27 07:46,1.0,31.4290009,-111.1905975,True,True,False,S74150675
899,y00666,Cooper's Hawk/Northern Goshawk,Accipiter cooperii/gentilis,L4948296,Aldape Summit,2020-09-27 07:36,1.0,43.6395537,-116.0651278,True,True,False,S74139061
900,y00469,Snow/Ross's Goose,Anser caerulescens/rossii,L152722,Springbrook Prairie Forest Preserve,2020-09-27 07:30,1.0,41.7392,-88.1754,True,False,False,S74136527
901,anas1,Anas sp.,Anas sp.,L8600695,Blackstone River Bike Path--Valley Marsh,2020-09-27 07:16,1.0,41.9027514,-71.3980847,True,True,False,S74114542
902,refboo,Red-footed Booby,Sula sula,L1105848,Makapu'u Beach Park,2020-09-27 07:05,16.0,21.3139641,-157.6612008,True,False,False,S74130829
903,masboo,Masked Booby,Sula dactylatra,L1105848,Makapu'u Beach Park,2020-09-27 07:05,1.0,21.3139641,-157.6612008,True,False,False,S74130829
904,brnnod,Brown Noddy,Anous stolidus,L1105848,Makapu'u Beach Park,2020-09-27 07:05,3.0,21.3139641,-157.6612008,True,False,False,S74130829
905,y00320,ground dove/Inca Dove sp.,Columbina sp.,L12377484,"228 E Pasaro Dr, Phoenix US-AZ 33.76778, -112.06995",2020-09-27 07:04,1.0,33.767779,-112.069951,True,False,True,S74119132
906,whpwil,Eastern/Mexican Whip-poor-will,Antrostomus vociferus/arizonae,L128933,Carlsbad Caverns NP--Rattlesnake Springs,2020-09-27 06:54,1.0,32.1091003,-104.4710999,True,True,False,S74125512
907,bkcpet,Black-capped Petrel,Pterodroma hasitata,L12392555,"Auto selected 37.32703, -72.94700",2020-09-27 06:23,1.0,37.327031,-72.947001,True,True,True,S74212383
908,oporor1,Connecticut/MacGillivray's/Mourning Warbler,Oporornis/Geothlypis sp. (Mourning-type),L207343,Arcadia WS--Meadows Conservation Area (Mass Audubon),2020-09-27 06:16,1.0,42.3007929,-72.647502,True,True,False,S74115761
909,elfowl,Elf Owl,Micrathene whitneyi,L12382484,Silver Peak Trailhead,2020-09-26 19:09,1.0,31.896347,-109.164461,True,True,True,S74147947
910,x00677,Great Blue Heron x Great Egret (hybrid),Ardea herodias x alba,L1078491,Northshore Park,2020-09-26 17:06,1.0,27.7840369,-82.6235819,True,True,False,S74095306
911,y00330,Curve-billed/Bendire's Thrasher,Toxostoma curvirostre/bendirei,L5238840,E Mountain View Road (private residence),2020-09-26 17:00,1.0,31.3853692,-110.2273214,True,False,True,S74134913
912,heron1,heron sp.,Ardeidae sp.,L12319834,"11863 Four Lakes Dr, South Lyon US-MI 42.45001, -83.70810",2020-09-26 17:00,1.0,42.450007,-83.708103,True,False,True,S74092472
913,horpuf,Horned Puffin,Fratercula corniculata,L4905028,Kodiak Is.--Burton's Beach,2020-09-26 16:15,8.0,57.4614804,-152.3247099,True,False,False,S74119796
914,whttro,White-tailed Tropicbird,Phaethon lepturus,L12382863,"4160 Wailapa Road, Kilauea, Hawaii, US (22.218, -159.386)",2020-09-26 15:47,2.0,22.2181145,-159.3861535,True,False,True,S74150417
915,x00783,Neotropic x Double-crested Cormorant (hybrid),Phalacrocorax brasilianus x auritus,L143084,Wakodahatchee Wetlands,2020-09-26 15:41,1.0,26.4781984,-80.144738,True,True,False,S74092597
916,y00328,Sedge/Marsh Wren,Cistothorus platensis/palustris,L252032,Horicon NWR--Ledge and Point Rds,2020-09-26 14:54,1.0,43.596762,-88.6288637,True,False,False,S74090368
917,y00956,Herring/Glaucous-winged Gull,Larus argentatus/glaucescens,L2386178,Campbell Creek Estuary Natural Area,2020-09-26 14:39,30.0,61.1315982,-149.9667907,True,False,False,S74106550
918,rettro,Red-tailed Tropicbird,Phaethon rubricauda,L8027824,Kilauea Overlook - Always Open,2020-09-26 14:26,1.0,22.2277391,-159.4012624,True,False,True,S74104855
919,hawduc,Hawaiian Duck,Anas wyvilliana,L1169080,Hanalei NWR -- Highway Overlook,2020-09-26 14:00,,22.2127226,-159.475786,True,False,False,S74100090
920,x00057,Herring x Lesser Black-backed Gull (hybrid),Larus argentatus x fuscus,L634210,Nauset Marsh,2020-09-26 13:06,1.0,41.8143142,-69.9504232,True,True,False,S74172604
921,gretit1,Great Tit,Parus major,L4758547,Sheboygan Indian Mound Park,2020-09-26 13:00,1.0,43.6969906,-87.7182287,True,False,False,S74087936
922,arcter,Arctic Tern,Sterna paradisaea,L168688,Ocean Shores--Pt. Brown Jetty,2020-09-26 11:58,1.0,46.92816,-124.17397,True,False,False,S74090930
923,botspa,Botteri's Sparrow,Peucaea botterii,L12370024,"212 Harshaw Avenue, Patagonia, Arizona, US (31.541, -110.749)",2020-09-26 11:13,3.0,31.5410578,-110.7487103,True,False,True,S74149076
924,skylar,Eurasian Skylark,Alauda arvensis,L1430539,Old Saddle Road and Waiki'i Ranch (mile marker 43 to west end),2020-09-26 11:00,3.0,19.8864154,-155.668606,True,False,False,S74109525
925,ercfra,Erckel's Francolin,Pternistis erckelii,L1430539,Old Saddle Road and Waiki'i Ranch (mile marker 43 to west end),2020-09-26 11:00,1.0,19.8864154,-155.668606,True,False,False,S74109525
926,y00317,Common/Arctic Tern,Sterna hirundo/paradisaea,L12374605,"Auto selected 44.39165, -124.83734",2020-09-26 11:00,1.0,44.391655,-124.837339,True,False,True,S74103281
